source_db_name, p_code, P 번호, factory, item, dtime_ymdhms, value
PJ, 123456, p02, P8, 전력, 2026-06-09 07:33:00, 10189
PJ, 123456, p03, P9, 전력, 2026-06-09 07:33:00, 25487
PJ, 123456, p01, P7, 전력, 2026-06-09 07:34:00, 2181
PJ, 123456, p02, P8, 전력, 2026-06-09 07:34:00, 10059
PJ, 123456, p03, P9, 전력, 2026-06-09 07:34:00, 25269
PJ, 123456, p01, P7, 전력, 2026-06-09 07:35:00, 2178
PJ, 123456, p02, P8, 전력, 2026-06-09 07:35:00, 9975
PJ, 123456, p03, P9, 전력, 2026-06-09 07:35:00, 25000
PJ, 123456, p01, P7, 전력, 2026-06-09 07:36:00, 2169
PJ, 123456, p02, P8, 전력, 2026-06-09 07:36:00, 10085
PJ, 123456, p03, P9, 전력, 2026-06-09 07:36:00, 25248
PJ, 123456, p01, P7, 전력, 2026-06-09 07:37:00, 2167
PJ, 123456, p02, P8, 전력, 2026-06-09 07:37:00, 10106
PJ, 123456, p03, P9, 전력, 2026-06-09 07:37:00, 25077
PJ, 123456, p01, P7, 전력, 2026-06-09 07:38:00, 2170
PJ, 123456, p02, P8, 전력, 2026-06-09 07:38:00, 10060
PJ, 123456, p03, P9, 전력, 2026-06-09 07:38:00, 25258
PJ, 123456, p01, P7, 전력, 2026-06-09 07:39:00, 2152
PJ, 123456, p02, P8, 전력, 2026-06-09 07:39:00, 9961
PJ, 123456, p03, P9, 전력, 2026-06-09 07:39:00, 25213
PJ, 123456, p01, P7, 전력, 2026-06-09 07:40:00, 2167
PJ, 123456, p02, P8, 전력, 2026-06-09 07:40:00, 10033
PJ, 123456, p03, P9, 전력, 2026-06-09 07:40:00, 25455
PJ, 123456, p01, P7, 전력, 2026-06-09 07:41:00, 2161
PJ, 123456, p02, P8, 전력, 2026-06-09 07:41:00, 10163
PJ, 123456, p03, P9, 전력, 2026-06-09 07:41:00, 25331
PJ, 123456, p01, P7, 전력, 2026-06-09 07:42:00, 2133
PJ, 123456, p02, P8, 전력, 2026-06-09 07:42:00, 10025
PJ, 123456, p03, P9, 전력, 2026-06-09 07:42:00, 25482
PJ, 123456, p01, P7, 전력, 2026-06-09 07:43:00, 2141
PJ, 123456, p02, P8, 전력, 2026-06-09 07:43:00, 10151
PJ, 123456, p03, P9, 전력, 2026-06-09 07:43:00, 25189
PJ, 123456, p01, P7, 전력, 2026-06-09 07:44:00, 2126
PJ, 123456, p02, P8, 전력, 2026-06-09 07:44:00, 10134
PJ, 123456, p03, P9, 전력, 2026-06-09 07:44:00, 25222
PJ, 123456, p01, P7, 전력, 2026-06-09 07:45:00, 2126
PJ, 123456, p02, P8, 전력, 2026-06-09 07:45:00, 10081
PJ, 123456, p03, P9, 전력, 2026-06-09 07:45:00, 24949
PJ, 123456, p01, P7, 전력, 2026-06-09 07:46:00, 2130
PJ, 123456, p02, P8, 전력, 2026-06-09 07:46:00, 10142
PJ, 123456, p03, P9, 전력, 2026-06-09 07:46:00, 24770
PJ, 123456, p01, P7, 전력, 2026-06-09 07:47:00, 2100
PJ, 123456, p02, P8, 전력, 2026-06-09 07:47:00, 10030
PJ, 123456, p03, P9, 전력, 2026-06-09 07:47:00, 24864
PJ, 123456, p01, P7, 전력, 2026-06-09 07:48:00, 2111
PJ, 123456, p02, P8, 전력, 2026-06-09 07:48:00, 10093
PJ, 123456, p03, P9, 전력, 2026-06-09 07:48:00, 24613
PJ, 123456, p01, P7, 전력, 2026-06-09 07:49:00, 2125
PJ, 123456, p02, P8, 전력, 2026-06-09 07:49:00, 10150
PJ, 123456, p03, P9, 전력, 2026-06-09 07:49:00, 24644
PJ, 123456, p01, P7, 전력, 2026-06-09 07:50:00, 2129
PJ, 123456, p02, P8, 전력, 2026-06-09 07:50:00, 10222
PJ, 123456, p03, P9, 전력, 2026-06-09 07:50:00, 24656
PJ, 123456, p01, P7, 전력, 2026-06-09 07:51:00, 2108
PJ, 123456, p02, P8, 전력, 2026-06-09 07:51:00, 10293
PJ, 123456, p03, P9, 전력, 2026-06-09 07:51:00, 24375
PJ, 123456, p01, P7, 전력, 2026-06-09 07:52:00, 2082
PJ, 123456, p02, P8, 전력, 2026-06-09 07:52:00, 10386
PJ, 123456, p03, P9, 전력, 2026-06-09 07:52:00, 24092
PJ, 123456, p01, P7, 전력, 2026-06-09 07:53:00, 2106
PJ, 123456, p02, P8, 전력, 2026-06-09 07:53:00, 10351
PJ, 123456, p03, P9, 전력, 2026-06-09 07:53:00, 23876
PJ, 123456, p01, P7, 전력, 2026-06-09 07:54:00, 2099
PJ, 123456, p02, P8, 전력, 2026-06-09 07:54:00, 10420
PJ, 123456, p03, P9, 전력, 2026-06-09 07:54:00, 24186
PJ, 123456, p01, P7, 전력, 2026-06-09 07:55:00, 2117
PJ, 123456, p02, P8, 전력, 2026-06-09 07:55:00, 10332
PJ, 123456, p03, P9, 전력, 2026-06-09 07:55:00, 23929
PJ, 123456, p01, P7, 전력, 2026-06-09 07:56:00, 2131
PJ, 123456, p02, P8, 전력, 2026-06-09 07:56:00, 10202
PJ, 123456, p03, P9, 전력, 2026-06-09 07:56:00, 23597
PJ, 123456, p01, P7, 전력, 2026-06-09 07:57:00, 2140
PJ, 123456, p02, P8, 전력, 2026-06-09 07:57:00, 10249
PJ, 123456, p03, P9, 전력, 2026-06-09 07:57:00, 23557
PJ, 123456, p01, P7, 전력, 2026-06-09 07:58:00, 2121
PJ, 123456, p02, P8, 전력, 2026-06-09 07:58:00, 10303
PJ, 123456, p03, P9, 전력, 2026-06-09 07:58:00, 23657
PJ, 123456, p01, P7, 전력, 2026-06-09 07:59:00, 2102
PJ, 123456, p02, P8, 전력, 2026-06-09 07:59:00, 10372
PJ, 123456, p03, P9, 전력, 2026-06-09 07:59:00, 23471
PJ, 123456, p01, P7, 전력, 2026-06-09 08:00:00, 2082
PJ, 123456, p02, P8, 전력, 2026-06-09 08:00:00, 10330
PJ, 123456, p03, P9, 전력, 2026-06-09 08:00:00, 23344
PJ, 123456, p01, P7, 전력, 2026-06-09 08:01:00, 2060
PJ, 123456, p02, P8, 전력, 2026-06-09 08:01:00, 10206
PJ, 123456, p03, P9, 전력, 2026-06-09 08:01:00, 23129
PJ, 123456, p01, P7, 전력, 2026-06-09 08:02:00, 2064
PJ, 123456, p02, P8, 전력, 2026-06-09 08:02:00, 10090
PJ, 123456, p03, P9, 전력, 2026-06-09 08:02:00, 23263
PJ, 123456, p01, P7, 전력, 2026-06-09 08:03:00, 2061
PJ, 123456, p02, P8, 전력, 2026-06-09 08:03:00, 10058
PJ, 123456, p03, P9, 전력, 2026-06-09 08:03:00, 23259
PJ, 123456, p01, P7, 전력, 2026-06-09 08:04:00, 2030
PJ, 123456, p02, P8, 전력, 2026-06-09 08:04:00, 10114
PJ, 123456, p03, P9, 전력, 2026-06-09 08:04:00, 23142
PJ, 123456, p01, P7, 전력, 2026-06-09 08:05:00, 2001
PJ, 123456, p02, P8, 전력, 2026-06-09 08:05:00, 10154
PJ, 123456, p03, P9, 전력, 2026-06-09 08:05:00, 23051
PJ, 123456, p01, P7, 전력, 2026-06-09 08:06:00, 2013
PJ, 123456, p02, P8, 전력, 2026-06-09 08:06:00, 10266
PJ, 123456, p03, P9, 전력, 2026-06-09 08:06:00, 23068
PJ, 123456, p01, P7, 전력, 2026-06-09 08:07:00, 1982
PJ, 123456, p02, P8, 전력, 2026-06-09 08:07:00, 10127
PJ, 123456, p03, P9, 전력, 2026-06-09 08:07:00, 23176
PJ, 123456, p01, P7, 전력, 2026-06-09 08:08:00, 1983
PJ, 123456, p02, P8, 전력, 2026-06-09 08:08:00, 10241
PJ, 123456, p03, P9, 전력, 2026-06-09 08:08:00, 22888
PJ, 123456, p01, P7, 전력, 2026-06-09 08:09:00, 1955
PJ, 123456, p02, P8, 전력, 2026-06-09 08:09:00, 10380
PJ, 123456, p03, P9, 전력, 2026-06-09 08:09:00, 22583
PJ, 123456, p01, P7, 전력, 2026-06-09 08:10:00, 1952
PJ, 123456, p02, P8, 전력, 2026-06-09 08:10:00, 10494
PJ, 123456, p03, P9, 전력, 2026-06-09 08:10:00, 22293
PJ, 123456, p01, P7, 전력, 2026-06-09 08:11:00, 1976
PJ, 123456, p02, P8, 전력, 2026-06-09 08:11:00, 10501
PJ, 123456, p03, P9, 전력, 2026-06-09 08:11:00, 21963
PJ, 123456, p01, P7, 전력, 2026-06-09 08:12:00, 2000
PJ, 123456, p02, P8, 전력, 2026-06-09 08:12:00, 10422
PJ, 123456, p03, P9, 전력, 2026-06-09 08:12:00, 22082
PJ, 123456, p01, P7, 전력, 2026-06-09 08:13:00, 2016
PJ, 123456, p02, P8, 전력, 2026-06-09 08:13:00, 10340
PJ, 123456, p03, P9, 전력, 2026-06-09 08:13:00, 21805
PJ, 123456, p01, P7, 전력, 2026-06-09 08:14:00, 2012
PJ, 123456, p02, P8, 전력, 2026-06-09 08:14:00, 10271
PJ, 123456, p03, P9, 전력, 2026-06-09 08:14:00, 21914
PJ, 123456, p01, P7, 전력, 2026-06-09 08:15:00, 2014
PJ, 123456, p02, P8, 전력, 2026-06-09 08:15:00, 10311
PJ, 123456, p03, P9, 전력, 2026-06-09 08:15:00, 22241
PJ, 123456, p01, P7, 전력, 2026-06-09 08:16:00, 1989
PJ, 123456, p02, P8, 전력, 2026-06-09 08:16:00, 10207
PJ, 123456, p03, P9, 전력, 2026-06-09 08:16:00, 21926
PJ, 123456, p01, P7, 전력, 2026-06-09 08:17:00, 1974
PJ, 123456, p02, P8, 전력, 2026-06-09 08:17:00, 10214
PJ, 123456, p03, P9, 전력, 2026-06-09 08:17:00, 22169
PJ, 123456, p01, P7, 전력, 2026-06-09 08:18:00, 1988
PJ, 123456, p02, P8, 전력, 2026-06-09 08:18:00, 10121
PJ, 123456, p03, P9, 전력, 2026-06-09 08:18:00, 22058
PJ, 123456, p01, P7, 전력, 2026-06-09 08:19:00, 1998
PJ, 123456, p02, P8, 전력, 2026-06-09 08:19:00, 10164
PJ, 123456, p03, P9, 전력, 2026-06-09 08:19:00, 21827
PJ, 123456, p01, P7, 전력, 2026-06-09 08:20:00, 1973
PJ, 123456, p02, P8, 전력, 2026-06-09 08:20:00, 10161
PJ, 123456, p03, P9, 전력, 2026-06-09 08:20:00, 21554
PJ, 123456, p01, P7, 전력, 2026-06-09 08:21:00, 1981
PJ, 123456, p02, P8, 전력, 2026-06-09 08:21:00, 10303
PJ, 123456, p03, P9, 전력, 2026-06-09 08:21:00, 21550
PJ, 123456, p01, P7, 전력, 2026-06-09 08:22:00, 1975
PJ, 123456, p02, P8, 전력, 2026-06-09 08:22:00, 10204
PJ, 123456, p03, P9, 전력, 2026-06-09 08:22:00, 21212
PJ, 123456, p01, P7, 전력, 2026-06-09 08:23:00, 1963
PJ, 123456, p02, P8, 전력, 2026-06-09 08:23:00, 10113
PJ, 123456, p03, P9, 전력, 2026-06-09 08:23:00, 21154
PJ, 123456, p01, P7, 전력, 2026-06-09 08:24:00, 1976
PJ, 123456, p02, P8, 전력, 2026-06-09 08:24:00, 10237
PJ, 123456, p03, P9, 전력, 2026-06-09 08:24:00, 21276
PJ, 123456, p01, P7, 전력, 2026-06-09 08:25:00, 1971
PJ, 123456, p02, P8, 전력, 2026-06-09 08:25:00, 10257
PJ, 123456, p03, P9, 전력, 2026-06-09 08:25:00, 21454
PJ, 123456, p01, P7, 전력, 2026-06-09 08:26:00, 2003
PJ, 123456, p02, P8, 전력, 2026-06-09 08:26:00, 10399
PJ, 123456, p03, P9, 전력, 2026-06-09 08:26:00, 21288
PJ, 123456, p01, P7, 전력, 2026-06-09 08:27:00, 1978
PJ, 123456, p02, P8, 전력, 2026-06-09 08:27:00, 10501
PJ, 123456, p03, P9, 전력, 2026-06-09 08:27:00, 21530
PJ, 123456, p01, P7, 전력, 2026-06-09 08:28:00, 1947
PJ, 123456, p02, P8, 전력, 2026-06-09 08:28:00, 10409
PJ, 123456, p03, P9, 전력, 2026-06-09 08:28:00, 21441
PJ, 123456, p01, P7, 전력, 2026-06-09 08:29:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-09 08:29:00, 10310
PJ, 123456, p03, P9, 전력, 2026-06-09 08:29:00, 21445
PJ, 123456, p01, P7, 전력, 2026-06-09 08:30:00, 1949
PJ, 123456, p02, P8, 전력, 2026-06-09 08:30:00, 10227
PJ, 123456, p03, P9, 전력, 2026-06-09 08:30:00, 21497
PJ, 123456, p01, P7, 전력, 2026-06-09 08:31:00, 1950
PJ, 123456, p02, P8, 전력, 2026-06-09 08:31:00, 10269
PJ, 123456, p03, P9, 전력, 2026-06-09 08:31:00, 21653
PJ, 123456, p01, P7, 전력, 2026-06-09 08:32:00, 1982
PJ, 123456, p02, P8, 전력, 2026-06-09 08:32:00, 10357
PJ, 123456, p03, P9, 전력, 2026-06-09 08:32:00, 21486
PJ, 123456, p01, P7, 전력, 2026-06-09 08:33:00, 1960
PJ, 123456, p02, P8, 전력, 2026-06-09 08:33:00, 10248
PJ, 123456, p03, P9, 전력, 2026-06-09 08:33:00, 21476
PJ, 123456, p01, P7, 전력, 2026-06-09 08:34:00, 1989
PJ, 123456, p02, P8, 전력, 2026-06-09 08:34:00, 10335
PJ, 123456, p03, P9, 전력, 2026-06-09 08:34:00, 21794
PJ, 123456, p01, P7, 전력, 2026-06-09 08:35:00, 1998
PJ, 123456, p02, P8, 전력, 2026-06-09 08:35:00, 10357
PJ, 123456, p03, P9, 전력, 2026-06-09 08:35:00, 21855
PJ, 123456, p01, P7, 전력, 2026-06-09 08:36:00, 1977
PJ, 123456, p02, P8, 전력, 2026-06-09 08:36:00, 10295
PJ, 123456, p03, P9, 전력, 2026-06-09 08:36:00, 21928
PJ, 123456, p01, P7, 전력, 2026-06-09 08:37:00, 1982
PJ, 123456, p02, P8, 전력, 2026-06-09 08:37:00, 10342
PJ, 123456, p03, P9, 전력, 2026-06-09 08:37:00, 22036
PJ, 123456, p01, P7, 전력, 2026-06-09 08:38:00, 2008
PJ, 123456, p02, P8, 전력, 2026-06-09 08:38:00, 10482
PJ, 123456, p03, P9, 전력, 2026-06-09 08:38:00, 22055
PJ, 123456, p01, P7, 전력, 2026-06-09 08:39:00, 1993
PJ, 123456, p02, P8, 전력, 2026-06-09 08:39:00, 10501
PJ, 123456, p03, P9, 전력, 2026-06-09 08:39:00, 22278
PJ, 123456, p01, P7, 전력, 2026-06-09 08:40:00, 1968
PJ, 123456, p02, P8, 전력, 2026-06-09 08:40:00, 10408
PJ, 123456, p03, P9, 전력, 2026-06-09 08:40:00, 22624
PJ, 123456, p01, P7, 전력, 2026-06-09 08:41:00, 1969
PJ, 123456, p02, P8, 전력, 2026-06-09 08:41:00, 10444
PJ, 123456, p03, P9, 전력, 2026-06-09 08:41:00, 22952
PJ, 123456, p01, P7, 전력, 2026-06-09 08:42:00, 1991
PJ, 123456, p02, P8, 전력, 2026-06-09 08:42:00, 10356
PJ, 123456, p03, P9, 전력, 2026-06-09 08:42:00, 22803
PJ, 123456, p01, P7, 전력, 2026-06-09 08:43:00, 2020
PJ, 123456, p02, P8, 전력, 2026-06-09 08:43:00, 10336
PJ, 123456, p03, P9, 전력, 2026-06-09 08:43:00, 22986
PJ, 123456, p01, P7, 전력, 2026-06-09 08:44:00, 2020
PJ, 123456, p02, P8, 전력, 2026-06-09 08:44:00, 10432
PJ, 123456, p03, P9, 전력, 2026-06-09 08:44:00, 23247
PJ, 123456, p01, P7, 전력, 2026-06-09 08:45:00, 2038
PJ, 123456, p02, P8, 전력, 2026-06-09 08:45:00, 10334
PJ, 123456, p03, P9, 전력, 2026-06-09 08:45:00, 23011
PJ, 123456, p01, P7, 전력, 2026-06-09 08:46:00, 2063
PJ, 123456, p02, P8, 전력, 2026-06-09 08:46:00, 10300
PJ, 123456, p03, P9, 전력, 2026-06-09 08:46:00, 23079
PJ, 123456, p01, P7, 전력, 2026-06-09 08:47:00, 2081
PJ, 123456, p02, P8, 전력, 2026-06-09 08:47:00, 10175
PJ, 123456, p03, P9, 전력, 2026-06-09 08:47:00, 23339
PJ, 123456, p01, P7, 전력, 2026-06-09 08:48:00, 2107
PJ, 123456, p02, P8, 전력, 2026-06-09 08:48:00, 10060
PJ, 123456, p03, P9, 전력, 2026-06-09 08:48:00, 23370
PJ, 123456, p01, P7, 전력, 2026-06-09 08:49:00, 2134
PJ, 123456, p02, P8, 전력, 2026-06-09 08:49:00, 10088
PJ, 123456, p03, P9, 전력, 2026-06-09 08:49:00, 23481
PJ, 123456, p01, P7, 전력, 2026-06-09 08:50:00, 2115
PJ, 123456, p02, P8, 전력, 2026-06-09 08:50:00, 10155
PJ, 123456, p03, P9, 전력, 2026-06-09 08:50:00, 23265
PJ, 123456, p01, P7, 전력, 2026-06-09 08:51:00, 2111
PJ, 123456, p02, P8, 전력, 2026-06-09 08:51:00, 10024
PJ, 123456, p03, P9, 전력, 2026-06-09 08:51:00, 23572
PJ, 123456, p01, P7, 전력, 2026-06-09 08:52:00, 2110
PJ, 123456, p02, P8, 전력, 2026-06-09 08:52:00, 10009
PJ, 123456, p03, P9, 전력, 2026-06-09 08:52:00, 23349
PJ, 123456, p01, P7, 전력, 2026-06-09 08:53:00, 2141
PJ, 123456, p02, P8, 전력, 2026-06-09 08:53:00, 10092
PJ, 123456, p03, P9, 전력, 2026-06-09 08:53:00, 23269
PJ, 123456, p01, P7, 전력, 2026-06-09 08:54:00, 2128
PJ, 123456, p02, P8, 전력, 2026-06-09 08:54:00, 10012
PJ, 123456, p03, P9, 전력, 2026-06-09 08:54:00, 23514
PJ, 123456, p01, P7, 전력, 2026-06-09 08:55:00, 2151
PJ, 123456, p02, P8, 전력, 2026-06-09 08:55:00, 9895
PJ, 123456, p03, P9, 전력, 2026-06-09 08:55:00, 23742
PJ, 123456, p01, P7, 전력, 2026-06-09 08:56:00, 2169
PJ, 123456, p02, P8, 전력, 2026-06-09 08:56:00, 9789
PJ, 123456, p03, P9, 전력, 2026-06-09 08:56:00, 23974
PJ, 123456, p01, P7, 전력, 2026-06-09 08:57:00, 2160
PJ, 123456, p02, P8, 전력, 2026-06-09 08:57:00, 9751
PJ, 123456, p03, P9, 전력, 2026-06-09 08:57:00, 23789
PJ, 123456, p01, P7, 전력, 2026-06-09 08:58:00, 2142
PJ, 123456, p02, P8, 전력, 2026-06-09 08:58:00, 9704
PJ, 123456, p03, P9, 전력, 2026-06-09 08:58:00, 23521
PJ, 123456, p01, P7, 전력, 2026-06-09 08:59:00, 2118
PJ, 123456, p02, P8, 전력, 2026-06-09 08:59:00, 9735
PJ, 123456, p03, P9, 전력, 2026-06-09 08:59:00, 23539
PJ, 123456, p01, P7, 전력, 2026-06-09 09:00:00, 2113
PJ, 123456, p02, P8, 전력, 2026-06-09 09:00:00, 9856
PJ, 123456, p03, P9, 전력, 2026-06-09 09:00:00, 23605
PJ, 123456, p01, P7, 전력, 2026-06-09 09:01:00, 2121
PJ, 123456, p02, P8, 전력, 2026-06-09 09:01:00, 9928
PJ, 123456, p03, P9, 전력, 2026-06-09 09:01:00, 23741
PJ, 123456, p01, P7, 전력, 2026-06-09 09:02:00, 2126
PJ, 123456, p02, P8, 전력, 2026-06-09 09:02:00, 9802
PJ, 123456, p03, P9, 전력, 2026-06-09 09:02:00, 23945
PJ, 123456, p01, P7, 전력, 2026-06-09 09:03:00, 2154
PJ, 123456, p02, P8, 전력, 2026-06-09 09:03:00, 9741
PJ, 123456, p03, P9, 전력, 2026-06-09 09:03:00, 24089
PJ, 123456, p01, P7, 전력, 2026-06-09 09:04:00, 2185
PJ, 123456, p02, P8, 전력, 2026-06-09 09:04:00, 9857
PJ, 123456, p03, P9, 전력, 2026-06-09 09:04:00, 24155
PJ, 123456, p01, P7, 전력, 2026-06-09 09:05:00, 2167
PJ, 123456, p02, P8, 전력, 2026-06-09 09:05:00, 9852
PJ, 123456, p03, P9, 전력, 2026-06-09 09:05:00, 24391
PJ, 123456, p01, P7, 전력, 2026-06-09 09:06:00, 2136
PJ, 123456, p02, P8, 전력, 2026-06-09 09:06:00, 9726
PJ, 123456, p03, P9, 전력, 2026-06-09 09:06:00, 24050
PJ, 123456, p01, P7, 전력, 2026-06-09 09:07:00, 2150
PJ, 123456, p02, P8, 전력, 2026-06-09 09:07:00, 9622
PJ, 123456, p03, P9, 전력, 2026-06-09 09:07:00, 24028
PJ, 123456, p01, P7, 전력, 2026-06-09 09:08:00, 2171
PJ, 123456, p02, P8, 전력, 2026-06-09 09:08:00, 9718
PJ, 123456, p03, P9, 전력, 2026-06-09 09:08:00, 23934
PJ, 123456, p01, P7, 전력, 2026-06-09 09:09:00, 2200
PJ, 123456, p02, P8, 전력, 2026-06-09 09:09:00, 9636
PJ, 123456, p03, P9, 전력, 2026-06-09 09:09:00, 24077
PJ, 123456, p01, P7, 전력, 2026-06-09 09:10:00, 2221
PJ, 123456, p02, P8, 전력, 2026-06-09 09:10:00, 9597
PJ, 123456, p03, P9, 전력, 2026-06-09 09:10:00, 24316
PJ, 123456, p01, P7, 전력, 2026-06-09 09:11:00, 2231
PJ, 123456, p02, P8, 전력, 2026-06-09 09:11:00, 9614
PJ, 123456, p03, P9, 전력, 2026-06-09 09:11:00, 24570
PJ, 123456, p01, P7, 전력, 2026-06-09 09:12:00, 2250
PJ, 123456, p02, P8, 전력, 2026-06-09 09:12:00, 9664
PJ, 123456, p03, P9, 전력, 2026-06-09 09:12:00, 24548
PJ, 123456, p01, P7, 전력, 2026-06-09 09:13:00, 2228
PJ, 123456, p02, P8, 전력, 2026-06-09 09:13:00, 9597
PJ, 123456, p03, P9, 전력, 2026-06-09 09:13:00, 24222
PJ, 123456, p01, P7, 전력, 2026-06-09 09:14:00, 2198
PJ, 123456, p02, P8, 전력, 2026-06-09 09:14:00, 9697
PJ, 123456, p03, P9, 전력, 2026-06-09 09:14:00, 24460
PJ, 123456, p01, P7, 전력, 2026-06-09 09:15:00, 2174
PJ, 123456, p02, P8, 전력, 2026-06-09 09:15:00, 9664
PJ, 123456, p03, P9, 전력, 2026-06-09 09:15:00, 24436
PJ, 123456, p01, P7, 전력, 2026-06-09 09:16:00, 2183
PJ, 123456, p02, P8, 전력, 2026-06-09 09:16:00, 9523
PJ, 123456, p03, P9, 전력, 2026-06-09 09:16:00, 24680
PJ, 123456, p01, P7, 전력, 2026-06-09 09:17:00, 2168
PJ, 123456, p02, P8, 전력, 2026-06-09 09:17:00, 9410
PJ, 123456, p03, P9, 전력, 2026-06-09 09:17:00, 24714
PJ, 123456, p01, P7, 전력, 2026-06-09 09:18:00, 2169
PJ, 123456, p02, P8, 전력, 2026-06-09 09:18:00, 9470
PJ, 123456, p03, P9, 전력, 2026-06-09 09:18:00, 24912
PJ, 123456, p01, P7, 전력, 2026-06-09 09:19:00, 2145
PJ, 123456, p02, P8, 전력, 2026-06-09 09:19:00, 9556
PJ, 123456, p03, P9, 전력, 2026-06-09 09:19:00, 25204
PJ, 123456, p01, P7, 전력, 2026-06-09 09:20:00, 2134
PJ, 123456, p02, P8, 전력, 2026-06-09 09:20:00, 9590
PJ, 123456, p03, P9, 전력, 2026-06-09 09:20:00, 25442
PJ, 123456, p01, P7, 전력, 2026-06-09 09:21:00, 2107
PJ, 123456, p02, P8, 전력, 2026-06-09 09:21:00, 9478
PJ, 123456, p03, P9, 전력, 2026-06-09 09:21:00, 25487
PJ, 123456, p01, P7, 전력, 2026-06-09 09:22:00, 2131
PJ, 123456, p02, P8, 전력, 2026-06-09 09:22:00, 9428
PJ, 123456, p03, P9, 전력, 2026-06-09 09:22:00, 25379
PJ, 123456, p01, P7, 전력, 2026-06-09 09:23:00, 2146
PJ, 123456, p02, P8, 전력, 2026-06-09 09:23:00, 9406
PJ, 123456, p03, P9, 전력, 2026-06-09 09:23:00, 25487
PJ, 123456, p01, P7, 전력, 2026-06-09 09:24:00, 2137
PJ, 123456, p02, P8, 전력, 2026-06-09 09:24:00, 9510
PJ, 123456, p03, P9, 전력, 2026-06-09 09:24:00, 25487
PJ, 123456, p01, P7, 전력, 2026-06-09 09:25:00, 2168
PJ, 123456, p02, P8, 전력, 2026-06-09 09:25:00, 9562
PJ, 123456, p03, P9, 전력, 2026-06-09 09:25:00, 25342
PJ, 123456, p01, P7, 전력, 2026-06-09 09:26:00, 2176
PJ, 123456, p02, P8, 전력, 2026-06-09 09:26:00, 9619
PJ, 123456, p03, P9, 전력, 2026-06-09 09:26:00, 25305
PJ, 123456, p01, P7, 전력, 2026-06-09 09:27:00, 2202
PJ, 123456, p02, P8, 전력, 2026-06-09 09:27:00, 9567
PJ, 123456, p03, P9, 전력, 2026-06-09 09:27:00, 25101
PJ, 123456, p01, P7, 전력, 2026-06-09 09:28:00, 2225
PJ, 123456, p02, P8, 전력, 2026-06-09 09:28:00, 9582
PJ, 123456, p03, P9, 전력, 2026-06-09 09:28:00, 24933
PJ, 123456, p01, P7, 전력, 2026-06-09 09:29:00, 2212
PJ, 123456, p02, P8, 전력, 2026-06-09 09:29:00, 9478
PJ, 123456, p03, P9, 전력, 2026-06-09 09:29:00, 25177
PJ, 123456, p01, P7, 전력, 2026-06-09 09:30:00, 2185
PJ, 123456, p02, P8, 전력, 2026-06-09 09:30:00, 9525
PJ, 123456, p03, P9, 전력, 2026-06-09 09:30:00, 25436
PJ, 123456, p01, P7, 전력, 2026-06-09 09:31:00, 2188
PJ, 123456, p02, P8, 전력, 2026-06-09 09:31:00, 9618
PJ, 123456, p03, P9, 전력, 2026-06-09 09:31:00, 25487
PJ, 123456, p01, P7, 전력, 2026-06-09 09:32:00, 2168
PJ, 123456, p02, P8, 전력, 2026-06-09 09:32:00, 9746
PJ, 123456, p03, P9, 전력, 2026-06-09 09:32:00, 25487
PJ, 123456, p01, P7, 전력, 2026-06-09 09:33:00, 2195
PJ, 123456, p02, P8, 전력, 2026-06-09 09:33:00, 9679
PJ, 123456, p03, P9, 전력, 2026-06-09 09:33:00, 25180
PJ, 123456, p01, P7, 전력, 2026-06-09 09:34:00, 2170
PJ, 123456, p02, P8, 전력, 2026-06-09 09:34:00, 9795
PJ, 123456, p03, P9, 전력, 2026-06-09 09:34:00, 25241
PJ, 123456, p01, P7, 전력, 2026-06-09 09:35:00, 2141
PJ, 123456, p02, P8, 전력, 2026-06-09 09:35:00, 9912
PJ, 123456, p03, P9, 전력, 2026-06-09 09:35:00, 25060
PJ, 123456, p01, P7, 전력, 2026-06-09 09:36:00, 2157
PJ, 123456, p02, P8, 전력, 2026-06-09 09:36:00, 9922
PJ, 123456, p03, P9, 전력, 2026-06-09 09:36:00, 24730
PJ, 123456, p01, P7, 전력, 2026-06-09 09:37:00, 2157
PJ, 123456, p02, P8, 전력, 2026-06-09 09:37:00, 9922
PJ, 123456, p03, P9, 전력, 2026-06-09 09:37:00, 24455
PJ, 123456, p01, P7, 전력, 2026-06-09 09:38:00, 2155
PJ, 123456, p02, P8, 전력, 2026-06-09 09:38:00, 9903
PJ, 123456, p03, P9, 전력, 2026-06-09 09:38:00, 24317
PJ, 123456, p01, P7, 전력, 2026-06-09 09:39:00, 2164
PJ, 123456, p02, P8, 전력, 2026-06-09 09:39:00, 9826
PJ, 123456, p03, P9, 전력, 2026-06-09 09:39:00, 24355
PJ, 123456, p01, P7, 전력, 2026-06-09 09:40:00, 2175
PJ, 123456, p02, P8, 전력, 2026-06-09 09:40:00, 9846
PJ, 123456, p03, P9, 전력, 2026-06-09 09:40:00, 24140
PJ, 123456, p01, P7, 전력, 2026-06-09 09:41:00, 2174
PJ, 123456, p02, P8, 전력, 2026-06-09 09:41:00, 9889
PJ, 123456, p03, P9, 전력, 2026-06-09 09:41:00, 24317
PJ, 123456, p01, P7, 전력, 2026-06-09 09:42:00, 2202
PJ, 123456, p02, P8, 전력, 2026-06-09 09:42:00, 9981
