source_db_name,dtime_ymdhms,field,factory,temp,supply,zone,no,A_FAN가동상태,A_냉동기가동상태,A_냉동기전력,A_동파방지히터,A_디퓨져개도율,A_배인개도율,A_압축기토출온도,A_응축기냉매압력,A_응축기냉매온도,A_증발기냉매압력,A_증발기냉매온도,A_팽창밸브개도율,B_FAN가동상태,B_냉동기가동상태,B_냉동기전력,B_동파방지히터,B_디퓨져개도율,B_배인개도율,B_압축기토출온도,B_응축기냉매압력,B_응축기냉매온도,B_증발기냉매압력,B_증발기냉매온도,B_팽창밸브개도율,C_FAN가동상태,C_동파방지히터,D_FAN가동상태,D_동파방지히터,E_FAN가동상태,F_FAN가동상태,G_FAN가동상태,H_FAN가동상태,I_FAN가동상태,J_FAN가동상태,K_FAN가동상태,공통_냉각수공급온도,공통_냉각수유량,공통_냉각수펌프상태,공통_냉각수펌프전력,공통_냉각수환수온도,공통_냉동톤,공통_냉수공급온도,공통_냉수유량,공통_냉수펌프상태,공통_냉수펌프전력,공통_냉수환수온도,공통_응축기냉매압력,공통_증발기냉매압력
GS,2026-06-09 12:02,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0.1019368,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.75,0,0,21.074137,0,0
GS,2026-06-09 12:02,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,0.6198347,0,-0.2645728,0,21.454239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.610947,0,0,0,23.048191,0,19.599249,1,0,0,18.230703,0,0
GS,2026-06-09 12:02,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,-0.103950106,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.3,0,0,28.797634,0,29.028097,2.5,0,0,28.96103,0,0
GS,2026-06-09 12:02,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.2,0,18.7,9.25,0,0,18.1,0,0
GG,2026-06-09 12:02,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.3,5.0899997,21.58,5.12,21.74,0,0,0,0,0,0,0,40.55,5,21.09,4.98,20.98,0,0,0,0,0,0,0,0,0,0,0,0,24.9,57.4,0,0,24.9,0.01901426,20.449999,2.875,0,0,20.9,0,0
GG,2026-06-09 12:02,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.08,26.599998,6.12,26.699999,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 12:02,열원,P1,13℃,저층부,공통,#1,1,1,744,0,0,67,44.1,7.93,34.6,3.3899999,11.3,0,2,1,771,0,0,77,33,7.18,31.5,3.21,10.099999,0,1,0,1,0,1,1,1,1,0,0,0,27.099998,1812.3,0,192,32.8,3454.506,11.9,1514.55,1,326,18.8,0,0
GG,2026-06-09 12:02,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,39.8,4.95,20.82,4.93,20.71,0,1,0,0,0,0,1,39.5,4.91,20.6,4.99,21.039999,0,0,0,1,0,0,1,1,1,0,0,0,24.699999,0,0,0,25.55,0,24.75,0,0,0,21,0,0
GG,2026-06-09 12:02,열원,P1,5℃,저층부,공통,#3,1,1,835,0,0,53,36.2,6.0699997,26.5,2.3,3,0,1,1,719,0,0,0,42.7,6.2599998,27.4,3.03,8.8,0,1,0,1,0,1,1,1,1,0,0,0,22.8,2.1,0,272,26.4,2516.5896,6.5,853.775,1,181,15.4,0,0
GG,2026-06-09 12:02,열원,P1,5℃,저층부,공통,#1,1,1,770,0,0,39,43.8,7.2599998,31.9,2.56,5.2,0,0,1,847,0,0,3,47.6,7.62,33.399998,3.05,8.9,0,1,0,1,0,1,1,1,1,0,0,0,29.099998,2061.5,0,285,32.399998,2078.925,7.7,855.075,1,183,15.099999,0,0
GG,2026-06-09 12:02,열원,P2,13℃,고층부,공통,#2,1,1,776,0,0,62,38.649998,7.97,34.82,3.46,11.809999,25,1,1,783,0,0,95,38.6,7.1,31.199999,2.78,6.92,35,1,0,1,0,0,0,0,0,0,0,0,23.4,1773.75,1,212,30.099998,2623.6323,14.45,1688.0563,1,308,19.05,0,0
GG,2026-06-09 12:02,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,41.05,4.08,15.799999,4.0099998,15.37,25,0,0,0,0,0,0,43.1,4.0499997,15.62,4.0499997,15.62,25,0,0,0,0,0,0,0,0,0,0,0,23.1,42.7,0,0,24,0.71304566,16.35,4.3125,0,0,16.4,0,0
GG,2026-06-09 12:02,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,46.5,3.9599998,15,3.86,14.400001,25,0,0,0,0,0,0,45.2,3.86,14.400001,3.9299998,14.8,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,16.1,0,0,0,14.8,0,0
GG,2026-06-09 12:02,열원,P2,13℃,저층부,공통,#2,1,1,752,0,0,100,45,7.96,34.78,2.72,6.45,25,1,1,716,0,0,100,40.55,7.19,31.59,2.55,5.1099997,30,0,0,1,0,0,0,0,0,0,0,0,23.75,976.15,1,208,29.349998,2505.528,12.799999,1721.9812,1,300,17.25,0,0
GG,2026-06-09 12:02,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,47.35,3.87,14.49,3.75,13.719999,50,0,0,0,0,0,1,47,3.9599998,15.059999,3.9299998,14.87,50,0,0,0,0,0,0,0,0,0,0,0,24.6,26.425,0,0,24.85,0,13.25,0,0,0,14.349999,0,0
GG,2026-06-09 12:02,열원,P2,13℃,저층부,공통,#1,1,1,765,0,0,100,43,7.04,30.939999,2.69,6.22,50,1,1,666,0,0,100,38,6.3599997,27.89,2.49,4.63,55,1,0,1,0,0,0,0,0,0,0,0,23,2033.5,1,216,27.349998,2903.5793,13.25,1868.175,1,320,18,0,0
GG,2026-06-09 12:02,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.5,4.35,17.42,4.35,17.42,50,0,0,0,0,0,0,50.25,4.43,17.89,4.5,18.3,40,0,0,0,0,0,0,0,0,0,0,0,23.199999,1347.325,0,0,24.449999,-2.127976,25.699999,0.89375,0,0,18.449999,0,0
GG,2026-06-09 12:02,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,39.649998,2.6799998,6.14,2.6599998,5.99,50,0,0,0,0,0,0,41.95,2.83,7.2999997,2.84,7.37,65,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,23.8,0,6.2999997,0,0,0,6.5,0,0
GG,2026-06-09 12:02,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,0,42.3,2.75,6.69,2.81,7.1499996,25,0,0,0,0,0,0,40.25,2.84,7.37,2.95,8.2,100,0,0,0,0,0,0,0,0,0,0,0,21.199999,14.175,0,0,23.85,0.56423634,6.2999997,2.4375,0,0,6.8999996,0,0
GG,2026-06-09 12:02,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.15,3.6499999,13.07,3.6,12.75,85,0,0,0,0,0,1,44.95,4.08,15.799999,4.0499997,15.62,85,0,0,0,0,0,0,0,0,0,0,0,23.35,0,0,0,23.35,0,23.65,0,0,0,16.75,0,0
GG,2026-06-09 12:02,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.55,2.95,8.2,2.96,8.2699995,100,0,0,0,0,0,0,47.8,3.1499999,9.65,3.4399998,11.67,25,0,0,0,0,0,0,0,0,0,0,0,22.35,0,0,0,24.55,0.028211799,6.7999997,0.24375,0,0,7.0499997,0,0
GG,2026-06-09 12:02,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.41,17.779999,4.62,18.99,25,0,0,0,0,0,0,49.55,4.56,18.64,4.61,18.93,25,0,0,0,0,0,0,0,0,0,0,0,26.199999,2800,0,0,27.75,-6.194507,26.5,2.35625,0,0,19.15,0,0
GS,2026-06-09 12:03,열원,A1,5℃,공통,공통,#2,1,1,585.958,0,0,64,39.9,6.52,28.6,2.59,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.3,921.375,1,69.31729,26.6,0,5.6,360.25,1,69.42587,13.9,0,0
GS,2026-06-09 12:03,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,40.649998,5.16,21.939999,5.18,22.05,0,1,0,0,0,0,0,40.35,5.12,21.73,5.0899997,21.57,0,1,0,0,0,0,0,0,0,0,0,0,27.15,20,0,0,28.9,0,21.449999,13,0,0,21.4,0,0
GS,2026-06-09 12:03,열원,A1,5℃,공통,공통,#1,1,1,1017.8874,0,0,53,40.1,6.6299996,29.13,2.27,2.77,0,1,1,0,0,0,35,40.05,6.39,28.029999,2.23,2.45,0,1,0,1,0,0,0,0,0,0,0,0,24.449999,1586.875,1,180.82309,28.65,0,5,661.75,1,118.905876,13.299999,0,0
GS,2026-06-09 12:03,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,532.675,0,0,27.980938,0,22.103565,1.25,0,0,21.209059,0,0
GS,2026-06-09 12:03,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.025,0,0,29.681486,0,29.126678,3.75,0,0,29.151419,0,0
GS,2026-06-09 12:03,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0.1019368,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.25,0,0,21.074137,0,0
GS,2026-06-09 12:03,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,0.6198347,0,-0.2645728,0,21.454239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.610947,0,0,0,23.0413,0,19.599705,1.25,0,0,18.32727,0,0
GS,2026-06-09 12:03,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,-0.103950106,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.3,0,0,28.797634,0,29.028097,2.25,0,0,28.96103,0,0
GS,2026-06-09 12:03,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.2,0,18.7,9.25,0,0,18.1,0,0
GG,2026-06-09 12:03,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.35,5.0899997,21.58,5.12,21.74,0,0,0,0,0,0,0,40.6,5,21.09,4.97,20.93,0,0,0,0,0,0,0,0,0,0,0,0,24.9,63.7,0,0,24.949999,0,20.449999,0,0,0,20.9,0,0
GG,2026-06-09 12:03,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.08,26.599998,6.1,26.599998,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 12:03,열원,P1,13℃,저층부,공통,#1,1,1,744,0,0,67,44,7.94,34.7,3.3899999,11.3,0,2,1,769,0,0,77,32.899998,7.18,31.5,3.21,10.099999,0,1,0,1,0,1,1,1,1,0,0,0,27.099998,1789.9,0,192,32.7,3416.4583,11.9,1503.625,1,326,18.8,0,0
GG,2026-06-09 12:03,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,39.75,4.95,20.82,4.93,20.71,0,1,0,0,0,0,1,39.5,4.93,20.71,4.99,21.039999,0,0,0,1,0,0,1,1,1,0,0,0,24.699999,3.5,0,0,25.55,0,24.699999,0,0,0,21.05,0,0
GG,2026-06-09 12:03,열원,P1,5℃,저층부,공통,#3,1,1,835,0,0,53,36.1,6.0699997,26.5,2.3,3,0,1,1,718,0,0,0,42.7,6.25,27.4,3.01,8.599999,0,1,0,1,0,1,1,1,1,0,0,0,22.699999,4.9,0,273,26.4,2555.506,6.3999996,857.675,1,181,15.4,0,0
GG,2026-06-09 12:03,열원,P1,5℃,저층부,공통,#1,1,1,767,0,0,39,43.6,7.22,31.699999,2.54,5,0,0,1,844,0,0,3,47.399998,7.58,33.2,3.03,8.8,0,1,0,1,0,1,1,1,1,0,0,0,29,2037.7,0,284,32.3,2054.6252,7.6,814.125,1,182,15.099999,0,0
GG,2026-06-09 12:03,열원,P2,13℃,고층부,공통,#2,1,1,773,0,0,62,38.7,7.97,34.82,3.47,11.88,25,1,1,781,0,0,95,38.649998,7.0899997,31.16,2.78,6.92,35,1,0,1,0,0,0,0,0,0,0,0,23.4,1755.75,1,211,30.099998,2592.4055,14.5,1685.9,1,308,19.05,0,0
GG,2026-06-09 12:03,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,41.05,4.08,15.799999,4.02,15.429999,25,0,0,0,0,0,0,43.05,4.04,15.549999,4.0499997,15.62,25,0,0,0,0,0,0,0,0,0,0,0,23.1,28.525,0,0,24,0.941219,16.35,5.175,0,0,16.35,0,0
GG,2026-06-09 12:03,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,46.5,3.9599998,15,3.86,14.400001,25,0,0,0,0,0,0,45.2,3.86,14.400001,3.9299998,14.8,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,16.1,0,0,0,14.900001,0,0
GG,2026-06-09 12:03,열원,P2,13℃,저층부,공통,#2,1,1,751,0,0,100,45,7.94,34.7,2.7,6.2999997,25,1,1,719,0,0,100,40.55,7.17,31.5,2.54,5.0299997,30,0,0,1,0,0,0,0,0,0,0,0,23.75,1115.1,1,209,29.3,2473.954,12.849999,1726.0062,1,301,17.199999,0,0
GG,2026-06-09 12:03,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,47.399998,3.86,14.429999,3.74,13.66,50,0,0,0,0,0,1,47.05,3.9499998,14.99,3.9499998,14.99,50,0,0,0,0,0,0,0,0,0,0,0,24.6,4.55,0,0,24.85,0,13.25,0,0,0,14.349999,0,0
GG,2026-06-09 12:03,열원,P2,13℃,저층부,공통,#1,1,1,766,0,0,100,43,7.04,30.939999,2.6799998,6.14,50,1,1,666,0,0,100,38,6.3599997,27.89,2.5,4.71,55,1,0,1,0,0,0,0,0,0,0,0,22.949999,2038.4,1,216,27.3,2789.5774,13.349999,1851.2125,1,320,18,0,0
GG,2026-06-09 12:03,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.5,4.35,17.42,4.35,17.42,50,0,0,0,0,0,0,50.25,4.42,17.83,4.5099998,18.359999,40,0,0,0,0,0,0,0,0,0,0,0,23.199999,1344.7,0,0,24.5,-0.5803571,25.699999,0.4875,0,0,18.5,0,0
GG,2026-06-09 12:03,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,39.649998,2.6799998,6.14,2.6599998,5.99,50,0,0,0,0,0,0,41.95,2.82,7.22,2.83,7.2999997,65,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,23.8,0,6.25,0,0,0,6.5,0,0
GG,2026-06-09 12:03,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,1,42.3,2.75,6.69,2.81,7.1499996,25,0,0,0,0,0,0,40.3,2.85,7.45,2.95,8.2,100,0,0,0,0,0,0,0,0,0,0,0,21.199999,5.075,0,0,23.85,0.58304423,6.2999997,2.51875,0,0,6.8999996,0,0
GG,2026-06-09 12:03,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.15,3.6499999,13.07,3.6,12.75,85,0,0,0,0,0,1,45,4.0899997,15.86,4.0499997,15.62,85,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,23.35,0,23.65,0,0,0,16.75,0,0
GG,2026-06-09 12:03,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.55,2.9399998,8.13,2.96,8.2699995,100,0,0,0,0,0,0,47.8,3.1499999,9.65,3.4399998,11.67,25,0,0,0,0,0,0,0,0,0,0,0,22.35,0,0,0,24.55,0,6.7999997,0,0,0,7,0,0
GG,2026-06-09 12:03,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.43,17.89,4.61,18.93,25,0,0,0,0,0,0,49.55,4.5499997,18.59,4.61,18.93,25,0,0,0,0,0,0,0,0,0,0,0,26.199999,2800,0,0,27.75,-11.82209,26.5,6.825,0,0,19.199999,0,0
GS,2026-06-09 12:04,열원,A1,5℃,공통,공통,#2,1,1,587.516,0,0,64,39.9,6.52,28.6,2.59,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.3,907.875,1,69.31729,26.7,0,5.6,360.375,1,69.42587,13.9,0,0
GS,2026-06-09 12:04,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,40.649998,5.16,21.939999,5.19,22.1,0,1,0,0,0,0,0,40.399998,5.12,21.73,5.0899997,21.57,0,1,0,0,0,0,0,0,0,0,0,0,27.15,20,0,0,28.849998,0,21.5,12.25,0,0,21.35,0,0
GS,2026-06-09 12:04,열원,A1,5℃,공통,공통,#1,1,1,1020.4511,0,0,53,40.05,6.6299996,29.13,2.27,2.77,0,1,1,0,0,0,35,40.05,6.39,28.029999,2.25,2.62,0,1,0,1,0,0,0,0,0,0,0,0,24.4,1576.25,1,179.97192,28.65,0,5,664.25,1,120.02187,13.299999,0,0
GS,2026-06-09 12:04,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,533.225,0,0,27.980938,0,22.103565,1,0,0,21.209059,0,0
GS,2026-06-09 12:04,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.025,0,0,29.681486,0,29.126678,3.75,0,0,29.151419,0,0
GS,2026-06-09 12:04,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0.1019368,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.75,0,0,21.074137,0,0
GS,2026-06-09 12:04,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,0.6198347,0,-0.2645728,0,21.454245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.610947,0,0,0,23.04897,0,19.59964,1,0,0,18.47507,0,0
GS,2026-06-09 12:04,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,-0.103950106,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.3,0,0,28.797634,0,29.028097,2.25,0,0,28.96103,0,0
GS,2026-06-09 12:04,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.2,0,18.7,9.25,0,0,18.1,0,0
GG,2026-06-09 12:04,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.399998,5.0899997,21.58,5.12,21.74,0,0,0,0,0,0,0,40.55,4.96,20.869999,4.99,21.039999,0,0,0,0,0,0,0,0,0,0,0,0,24.9,57.4,0,0,24.949999,0,20.449999,0,0,0,20.9,0,0
GG,2026-06-09 12:04,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.08,26.599998,6.1,26.599998,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 12:04,열원,P1,13℃,저층부,공통,#1,1,1,743,0,0,67,44,7.93,34.6,3.3899999,11.3,0,2,1,771,0,0,77,33,7.16,31.4,3.1899998,9.9,0,1,0,1,0,1,1,1,1,0,0,0,27.099998,1801.8,0,191,32.7,3441.3862,11.9,1503.625,1,327,18.8,0,0
GG,2026-06-09 12:04,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,39.8,4.93,20.71,4.93,20.71,0,1,0,0,0,0,1,39.5,4.93,20.71,5.0099998,21.15,0,0,0,1,0,0,1,1,1,0,0,0,24.75,25.2,0,0,25.55,-5.099619,24.699999,0,0,0,21.05,0,0
GG,2026-06-09 12:04,열원,P1,5℃,저층부,공통,#3,1,1,832,0,0,53,36.1,6.0699997,26.5,2.3,3,0,1,1,717,0,0,0,42.7,6.25,27.4,3.03,8.8,0,1,0,1,0,1,1,1,1,0,0,0,22.699999,3.5,0,273,26.3,2520.6846,6.3999996,845.65,1,180,15.4,0,0
GG,2026-06-09 12:04,열원,P1,5℃,저층부,공통,#1,1,1,764,0,0,39,43.5,7.21,31.599998,2.52,4.9,0,0,1,845,0,0,3,47.3,7.5699997,33.2,3.03,8.8,0,1,0,1,0,1,1,1,1,0,0,0,28.9,2006.9,0,284,32.1,2084.4492,7.6,847.275,1,181,15.099999,0,0
GG,2026-06-09 12:04,열원,P2,13℃,고층부,공통,#2,1,1,773,0,0,62,38.7,7.97,34.82,3.46,11.809999,25,1,1,781,0,0,95,38.649998,7.08,31.119999,2.76,6.7599998,35,1,0,1,0,0,0,0,0,0,0,0,23.35,1794.1875,1,212,30.099998,2573.7146,14.5,1691.9375,1,308,19.1,0,0
GG,2026-06-09 12:04,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,41,4.08,15.799999,4.02,15.429999,25,0,0,0,0,0,0,43,4.04,15.549999,4.0499997,15.62,25,0,0,0,0,0,0,0,0,0,0,0,23.15,26.775,0,0,24.05,0.862784,16.35,4.74375,0,0,16.4,0,0
GG,2026-06-09 12:04,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,46.4,3.9599998,15,3.86,14.400001,25,0,0,0,0,0,0,45.3,3.86,14.400001,3.9299998,14.8,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,16.1,0,0,0,14.900001,0,0
GG,2026-06-09 12:04,열원,P2,13℃,저층부,공통,#2,1,1,751,0,0,100,44.95,7.94,34.7,2.7,6.2999997,25,1,1,714,0,0,100,40.45,7.17,31.5,2.53,4.95,30,0,0,1,0,0,0,0,0,0,0,0,23.75,1059.1,1,208,29.25,2307.9866,12.799999,1661.75,1,301,17.05,0,0
GG,2026-06-09 12:04,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,47.399998,3.87,14.49,3.74,13.66,50,0,0,0,0,0,1,47.1,3.9599998,15.059999,3.9399998,14.929999,50,0,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,24.85,0,13.25,0,0,0,14.349999,0,0
GG,2026-06-09 12:04,열원,P2,13℃,저층부,공통,#1,1,1,766,0,0,100,42.95,7.04,30.939999,2.69,6.22,50,1,1,668,0,0,100,38,6.3599997,27.89,2.5,4.71,55,1,0,1,0,0,0,0,0,0,0,0,23,2027.9,1,217,27.3,2821.5833,13.349999,1815.4187,1,319,18.05,0,0
GG,2026-06-09 12:04,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.5,4.35,17.42,4.3399997,17.359999,50,0,0,0,0,0,0,50.3,4.42,17.83,4.5099998,18.359999,40,0,0,0,0,0,0,0,0,0,0,0,23.25,1351.525,0,0,24.5,-1.71689,25.65,0.73125,0,0,18.5,0,0
GG,2026-06-09 12:04,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,39.649998,2.6799998,6.14,2.6599998,5.99,50,0,0,0,0,0,0,42,2.82,7.22,2.83,7.2999997,65,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,23.8,0,6.25,0,0,0,6.5,0,0
GG,2026-06-09 12:04,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,1,42.3,2.74,6.6099997,2.81,7.1499996,25,0,0,0,0,0,0,40.3,2.85,7.45,2.9399998,8.13,100,0,0,0,0,0,0,0,0,0,0,0,21.199999,8.925,0,0,23.85,0.4325812,6.2999997,1.86875,0,0,6.8999996,0,0
GG,2026-06-09 12:04,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.15,3.6599998,13.139999,3.6,12.75,85,0,0,0,0,0,1,45,4.0899997,15.86,4.04,15.549999,85,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,23.35,0,23.65,0,0,0,16.8,0,0
GG,2026-06-09 12:04,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.55,2.96,8.2699995,2.97,8.349999,100,0,0,0,0,0,0,47.8,3.1499999,9.65,3.46,11.809999,25,0,0,0,0,0,0,0,0,0,0,0,22.35,0,0,0,24.55,0.018807864,6.85,0.1625,0,0,7.0499997,0,0
GG,2026-06-09 12:04,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.42,17.83,4.61,18.93,25,0,0,0,0,0,0,49.5,4.56,18.64,4.62,18.99,25,0,0,0,0,0,0,0,0,0,0,0,26.15,2800,0,0,27.75,-6.835318,26.5,2.6,0,0,19.199999,0,0
GS,2026-06-09 12:05,열원,A1,5℃,공통,공통,#2,1,1,585.8161,0,0,64,40,6.52,28.6,2.59,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.3,915,1,69.31729,26.6,0,5.6,360.875,1,69.42587,13.9,0,0
GS,2026-06-09 12:05,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,40.649998,5.16,21.939999,5.18,22.05,0,1,0,0,0,0,0,40.399998,5.12,21.73,5.0899997,21.57,0,1,0,0,0,0,0,0,0,0,0,0,27.15,20,0,0,28.849998,0,21.5,9.25,0,0,21.4,0,0
GS,2026-06-09 12:05,열원,A1,5℃,공통,공통,#1,1,1,1015.5509,0,0,53,40.05,6.62,29.09,2.26,2.69,0,1,1,0,0,0,35,40.05,6.39,28.029999,2.25,2.62,0,1,0,1,0,0,0,0,0,0,0,0,24.35,1551.875,1,179.0021,28.65,0,4.95,672.5,1,120.17091,13.299999,0,0
GS,2026-06-09 12:05,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,534.05,0,0,27.980938,0,22.103565,0.5,0,0,21.209059,0,0
GS,2026-06-09 12:05,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.025,0,0,29.681486,0,29.126678,3.75,0,0,29.151419,0,0
GS,2026-06-09 12:05,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0.1019368,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.75,0,0,21.074137,0,0
